path	translation	split
common_voice_ja_19780700.mp3	She knitted a sweater for her father.	train
common_voice_ja_19780702.mp3	That’s right, the odd sounds were the death throes of the air conditioner fan.	train
common_voice_ja_19780703.mp3	I can’t help feeling sorry for him.	train
common_voice_ja_19780705.mp3	She speaks frankly.	train
common_voice_ja_19786013.mp3	I came to Japan on March 15th of this year.	train
common_voice_ja_19786014.mp3	Father will probably be at home tomorrow.	train
common_voice_ja_19786015.mp3	Unauthorized access should be cracked down on by law.	train
common_voice_ja_19786016.mp3	She helped an elderly person cross the street.	train
common_voice_ja_19786017.mp3	Mother’s cooking is delicious.	train
common_voice_ja_19790596.mp3	If there’s anything you don’t understand, ask me any time.	train
common_voice_ja_19790597.mp3	Commodity prices have come down.	train
common_voice_ja_19790598.mp3	She continued to speak calmly.	train
common_voice_ja_19790599.mp3	I think I understand.	train
common_voice_ja_20072698.mp3	You can sign up for a company tour at anytime, even after the company information session.	train
common_voice_ja_20072699.mp3	The soldiers countered the enemy attack.	train
common_voice_ja_20072700.mp3	She yelled as soon as she saw her mother.	train
common_voice_ja_20072701.mp3	I can’t get rid of this cold.	train
common_voice_ja_20072702.mp3	That restaurant is inexpensive. But the food is not very good.	train
common_voice_ja_20072743.mp3	It’s hot in the summer, so I don’t want to wear a suit.	train
common_voice_ja_20072744.mp3	Reading literary critiques is very useful for understanding literature.	train
common_voice_ja_20072745.mp3	We were very close and visited each other’s home often.	train
common_voice_ja_20072746.mp3	The wind has picked up, hasn’t it?	train
common_voice_ja_20072867.mp3	After her husband’s death, she raised their two children alone.	train
common_voice_ja_20072868.mp3	Kimura-san is a student, but Tanaka-san is a company employee.	train
common_voice_ja_20072869.mp3	The color of the wall does not match the color of the floor.	train
common_voice_ja_20072870.mp3	Father reads the newspaper upon waking up every morning.	train
common_voice_ja_20072871.mp3	Illness empties the wallet.	train
common_voice_ja_20072894.mp3	She has a habit of doing her homework before dinner.	train
common_voice_ja_20072896.mp3	The ball of the feathered item struck with a Hagoita panel is the seed of a large tree called “Mukuroji.”	train
common_voice_ja_20072898.mp3	She is caught up in a fad.	train
common_voice_ja_20072900.mp3	In Japan, it snows in the winter.	train
common_voice_ja_20072901.mp3	I have to do this job by the 10th.	train
common_voice_ja_20072912.mp3	A good idea came to me when I was taking a bath.	train
common_voice_ja_20072913.mp3	That belongs to Tanaka-san.	train
common_voice_ja_20072915.mp3	You must not talk to your neighbor during class.	train
common_voice_ja_20072916.mp3	I don’t want to draw the shortest straw.	train
common_voice_ja_20072918.mp3	It’s rare to see such a lifeless, quiet, and solemn ceremonial toss of an honored person into the air.	train
common_voice_ja_20072962.mp3	With eyes full of tears, she waved goodbye.	train
common_voice_ja_20072963.mp3	She walked with her head down, like an old woman.	train
common_voice_ja_20072964.mp3	She is very particular about clothing.	train
common_voice_ja_20072965.mp3	In Japan, you can drive from age 18.	train
common_voice_ja_20072966.mp3	It’s dangerous, so you can’t come in here.	train
common_voice_ja_20072972.mp3	This is the third year since I got my driver’s license.	train
common_voice_ja_20072973.mp3	The aliens agreed with this opinion and clapped with all of their hands.	train
common_voice_ja_20072974.mp3	She doesn’t like baseball very much.	train
common_voice_ja_20072975.mp3	The reason is very clear, and it’s because I’m bad at giving speeches.	train
common_voice_ja_20072976.mp3	She’s always looking for faults in her husband.	train
common_voice_ja_20072982.mp3	This descending part here does not have a hand rail, so it’s dangerous.	train
common_voice_ja_20072983.mp3	She was walking around in the room.	train
common_voice_ja_20072984.mp3	Note that the obligation will continue after the authorization notice and after the issuing fee is paid.	train
common_voice_ja_20072985.mp3	They are showing various signs of illness.	train
common_voice_ja_20072986.mp3	Father won first place in a photography contest and was in high spirits.	train
common_voice_ja_20072987.mp3	What’s the best medicine for a cold?	train
common_voice_ja_20072989.mp3	She is truly beautiful.	train
common_voice_ja_20072990.mp3	Once we entered the room, we started talking again.	train
common_voice_ja_20072992.mp3	Our dog is really cute.	train
common_voice_ja_20072994.mp3	“Trust me,” he said.	train
common_voice_ja_20073012.mp3	Most books go to bookstores via major distributors, but more than a few are quickly returned and then disappear.	train
common_voice_ja_20073014.mp3	The products will be sent to you on a cash on delivery basis.	train
common_voice_ja_20073015.mp3	I played in that park often as a child.	train
common_voice_ja_20073016.mp3	I agree with the opinion that real estate is too expensive.	train
common_voice_ja_20073027.mp3	Write in pen.	train
common_voice_ja_20073028.mp3	Civilization is progressing very quickly.	train
common_voice_ja_20073029.mp3	She and the others almost never spoke about labor issues concerning the workplace.	train
common_voice_ja_20073030.mp3	She will probably be late to dinner.	train
common_voice_ja_20073031.mp3	There is a vase in the entrance area.	train
common_voice_ja_20073037.mp3	With air conditioning, overcooling is an issue.	train
common_voice_ja_20073038.mp3	One day is very short.	train
common_voice_ja_20073039.mp3	We arrived there, and we requested indigenous people who would carry us in a pinch. These were the Pygmies.	train
common_voice_ja_20073040.mp3	I believe China will play a more proactive role.	train
common_voice_ja_20073041.mp3	In July, it starts to get hotter, gradually.	train
common_voice_ja_20073042.mp3	Normally, we correct our thinking in university.	train
common_voice_ja_20073043.mp3	Which teacher’s class is the most interesting?	train
common_voice_ja_20073044.mp3	Tomorrow, Kimura-san and I will go to the pool.	train
common_voice_ja_20073046.mp3	I buy fruit and vegetables at the vegetable store.	train
common_voice_ja_20073048.mp3	She’s used to cooking.	train
common_voice_ja_20073072.mp3	In its natural state, hair contains oil.	train
common_voice_ja_20073073.mp3	The wind made ripples on the surface of the water.	train
common_voice_ja_20073075.mp3	I sometimes go to that bookstore.	train
common_voice_ja_20073076.mp3	I gazed at her face in an attempt to seduce her.	train
common_voice_ja_20073077.mp3	She’s not smart but she has a nice body.	train
common_voice_ja_20073078.mp3	The bag wasn’t closed.	train
common_voice_ja_20073079.mp3	I always take three pencils to school.	train
common_voice_ja_20073080.mp3	This bag has pockets on the outside.	train
common_voice_ja_20073081.mp3	The supermarket was closed, so I couldn’t shop.	train
common_voice_ja_20073122.mp3	For a second, I thought a burglar had entered.	train
common_voice_ja_20073123.mp3	Father hardly ever does anything extreme.	train
common_voice_ja_20073124.mp3	Almost nobody lives past one hundred.	train
common_voice_ja_20073125.mp3	They have differing opinions but they get along as always.	train
common_voice_ja_20073126.mp3	I’m planning to travel overseas next year.	train
common_voice_ja_20073139.mp3	Tanaka-san drinks cola.	train
common_voice_ja_20073140.mp3	She’s the same age as me.	train
common_voice_ja_20073141.mp3	The married couple decided to adopt an orphan as their daughter.	train
common_voice_ja_20073142.mp3	The bathroom is on the second floor.	train
common_voice_ja_20073143.mp3	Father does not waste time.	train
common_voice_ja_20073168.mp3	Matsui-san is good at cooking.	train
common_voice_ja_20073169.mp3	She wears makeup every day.	train
common_voice_ja_20073170.mp3	Father didn’t say a single word during dinner.	train
common_voice_ja_20073171.mp3	We must provide food and clothing to the poor.	train
common_voice_ja_20073172.mp3	Kimura-san is standing there.	train
common_voice_ja_20073192.mp3	It’s cool in the mornings and evenings, so I want to be careful about clothing.	train
common_voice_ja_20073193.mp3	Father was asleep the whole time during that movie.	train
common_voice_ja_20073194.mp3	Don’t kill anyone not involved!	train
common_voice_ja_20073195.mp3	She’s likely to wait for days and days, but he probably won’t return.	train
common_voice_ja_20073196.mp3	This black tea is hot.	train
common_voice_ja_20073217.mp3	She said, “Go to the hospital” and wouldn’t take no for an answer.	train
common_voice_ja_20073218.mp3	We thought it would be wrong to leave her alone.	train
common_voice_ja_20073219.mp3	There are many girls in the room.	train
common_voice_ja_20073220.mp3	This road bends.	train
common_voice_ja_20073221.mp3	I was exhausted so all I could think about was sleeping.	train
common_voice_ja_20073242.mp3	Small animals are very cute.	train
common_voice_ja_20073243.mp3	She accommodated his request.	train
common_voice_ja_20073244.mp3	She’s afraid of barking dogs.	train
common_voice_ja_20073245.mp3	She held back her tears.	train
common_voice_ja_20073246.mp3	Their job is to read the news with clear attention.	train
common_voice_ja_20073251.mp3	She is always complaining.	train
common_voice_ja_20073252.mp3	Distracted driving causes accidents.	train
common_voice_ja_20073254.mp3	Last week, I went to a cinema with Lee-san and watched a movie.	train
common_voice_ja_20073255.mp3	They’ll come if they’re not ill.	train
common_voice_ja_20073256.mp3	Father let that person enter the study.	train
common_voice_ja_20073257.mp3	There was no choice but to wait for her.	train
common_voice_ja_20073258.mp3	I gave Kimura’s phone number to my friend.	train
common_voice_ja_20073259.mp3	Father will surely help us.	train
common_voice_ja_20073260.mp3	Sentences usually contain a subject and a verb.	train
common_voice_ja_20073261.mp3	It’s already 7:30, so I need to leave my home.	train
common_voice_ja_20073267.mp3	There are eight stamps here.	train
common_voice_ja_20073268.mp3	Unlike the wife, the husband did not appear to be enjoying shopping.	train
common_voice_ja_20073269.mp3	She was trained to be a secretary.	train
common_voice_ja_20073270.mp3	She must have been beautiful.	train
common_voice_ja_20073271.mp3	It’s a starlit sky and the clouds flowing through it are beautiful.	train
common_voice_ja_20073362.mp3	They invited me to a meal.	train
common_voice_ja_20073363.mp3	Hayashi’s boxed lunch looks tasty.	train
common_voice_ja_20073365.mp3	She fell in love with him on first sight.	train
common_voice_ja_20073366.mp3	She worked proactively and successfully in the women’s liberation movement.	train
common_voice_ja_20073372.mp3	The strange sensation is starting to reappear.	train
common_voice_ja_20073373.mp3	Let’s speak frankly.	train
common_voice_ja_20073375.mp3	There are many homes lined up on the street over there.	train
common_voice_ja_20073377.mp3	She stood up and walked to the window.	train
common_voice_ja_20073379.mp3	There is a book on the desk.	train
common_voice_ja_20073382.mp3	This table is round.	train
common_voice_ja_20073383.mp3	The room fee is expensive, but everything else about the room is great.	train
common_voice_ja_20073384.mp3	Who wouldn’t love her?	train
common_voice_ja_20073385.mp3	Father always ate at this restaurant.	train
common_voice_ja_20073386.mp3	Will hidden characters make an appearance? Let’s hear from the developer.	train
common_voice_ja_20073388.mp3	She lay in bed with her eyes open.	train
